,State,City,Year,Count,Mean_Severity,High Severity Count
83911,TX,Clint,2020,13,1.8461538461538463,0.0
83912,TX,Clint,2021,28,2.142857142857143,0.0
83913,TX,Clint,2022,29,2.0689655172413794,2.0
83914,TX,Clint,2023,3,2.0,0.0
83915,TX,Clute,2017,4,3.5,0.0
83916,TX,Clute,2018,4,2.5,0.0
83917,TX,Clute,2019,4,3.5,0.0
83918,TX,Clute,2020,1,4.0,0.0
83919,TX,Clute,2021,1,2.0,0.0
83920,TX,Clute,2022,5,2.4,0.0
83921,TX,Clyde,2018,4,3.0,4.0
83922,TX,Clyde,2019,1,3.0,1.0
83923,TX,Clyde,2021,1,3.0,1.0
83924,TX,Clyde,2022,7,2.857142857142857,0.0
83925,TX,Coahoma,2017,1,3.0,1.0
83926,TX,Coahoma,2018,2,3.5,1.0
83927,TX,Coahoma,2019,1,3.0,1.0
83928,TX,Coahoma,2020,2,3.5,1.0
83929,TX,Coldspring,2017,1,2.0,0.0
83930,TX,Coleman,2017,2,2.0,0.0
83931,TX,Coleman,2018,2,2.0,0.0
83932,TX,Coleman,2019,2,2.0,0.0
83933,TX,Coleman,2020,1,2.0,0.0
83934,TX,College Station,2016,3,2.0,0.0
83935,TX,College Station,2017,5,2.0,0.0
83936,TX,College Station,2019,1,2.0,0.0
83937,TX,College Station,2021,3,2.0,0.0
83938,TX,College Station,2022,5,2.0,0.0
83939,TX,Colleyville,2017,1,2.0,0.0
83940,TX,Colleyville,2018,1,2.0,0.0
83941,TX,Colleyville,2019,7,2.0,0.0
83942,TX,Colleyville,2020,3,2.0,0.0
83943,TX,Colleyville,2021,6,2.0,0.0
83944,TX,Colleyville,2022,2,2.0,0.0
83945,TX,Collinsville,2020,1,2.0,0.0
83946,TX,Colmesneil,2018,1,2.0,0.0
83947,TX,Colmesneil,2022,2,3.0,0.0
83948,TX,Colorado City,2018,2,3.0,2.0
83949,TX,Colorado City,2019,13,3.0,13.0
83950,TX,Colorado City,2020,13,3.1538461538461537,11.0
83951,TX,Colorado City,2021,6,2.8333333333333335,5.0
83952,TX,Colorado City,2022,8,2.375,1.0
83953,TX,Columbus,2016,3,2.6666666666666665,2.0
83954,TX,Columbus,2017,5,2.8,4.0
83955,TX,Columbus,2018,2,3.5,1.0
83956,TX,Columbus,2019,2,2.5,1.0
83957,TX,Columbus,2020,4,2.25,1.0
83958,TX,Columbus,2021,6,2.1666666666666665,1.0
83959,TX,Columbus,2022,9,2.0,0.0
83960,TX,Columbus,2023,1,2.0,0.0
83961,TX,Comanche,2019,3,3.3333333333333335,0.0
83962,TX,Comanche,2020,5,2.0,0.0
83963,TX,Comanche,2021,4,2.0,0.0
83964,TX,Comanche,2022,5,2.0,0.0
83965,TX,Comanche,2023,1,2.0,0.0
83966,TX,Comfort,2017,3,3.0,3.0
83967,TX,Comfort,2018,2,2.0,0.0
83968,TX,Comfort,2019,3,2.6666666666666665,2.0
83969,TX,Comfort,2021,3,2.0,0.0
83970,TX,Comfort,2022,11,3.6363636363636362,0.0
83971,TX,Comfort,2023,1,2.0,0.0
83972,TX,Comstock,2021,1,2.0,0.0
83973,TX,Comstock,2022,2,2.0,0.0
83974,TX,Concan,2017,2,4.0,0.0
83975,TX,Concan,2022,2,3.0,0.0
83976,TX,Conroe,2016,63,2.7301587301587302,40.0
83977,TX,Conroe,2017,94,2.9361702127659575,68.0
83978,TX,Conroe,2018,160,2.9,116.0
83979,TX,Conroe,2019,171,2.91812865497076,137.0
83980,TX,Conroe,2020,119,2.7815126050420167,81.0
83981,TX,Conroe,2021,178,2.449438202247191,78.0
83982,TX,Conroe,2022,315,2.1333333333333333,53.0
83983,TX,Conroe,2023,18,2.0,0.0
83984,TX,Converse,2016,15,2.533333333333333,8.0
83985,TX,Converse,2017,32,2.71875,23.0
83986,TX,Converse,2018,30,2.6,18.0
83987,TX,Converse,2019,31,2.3225806451612905,10.0
83988,TX,Converse,2020,27,2.2962962962962963,8.0
83989,TX,Converse,2021,48,2.2708333333333335,13.0
83990,TX,Converse,2022,89,2.2808988764044944,8.0
83991,TX,Converse,2023,7,2.0,0.0
83992,TX,Cookville,2018,1,3.0,1.0
83993,TX,Cookville,2019,1,4.0,0.0
83994,TX,Cooper,2017,2,2.0,0.0
83995,TX,Coppell,2016,17,2.5294117647058822,9.0
83996,TX,Coppell,2017,17,2.4705882352941178,8.0
83997,TX,Coppell,2018,23,2.652173913043478,13.0
83998,TX,Coppell,2019,39,2.58974358974359,23.0
83999,TX,Coppell,2020,27,2.5555555555555554,11.0
84000,TX,Coppell,2021,44,2.159090909090909,7.0
84001,TX,Coppell,2022,55,1.981818181818182,7.0
84002,TX,Coppell,2023,5,2.0,0.0
84003,TX,Copperas Cove,2017,1,2.0,0.0
84004,TX,Copperas Cove,2021,4,2.0,0.0
84005,TX,Copperas Cove,2022,16,2.0,0.0
84006,TX,Corinth,2018,3,2.0,0.0
84007,TX,Corinth,2019,1,3.0,1.0
84008,TX,Corinth,2020,2,2.5,1.0
84009,TX,Corinth,2022,1,2.0,0.0
84010,TX,Corpus Christi,2016,4,3.5,0.0
84011,TX,Corpus Christi,2017,12,2.3333333333333335,4.0
84012,TX,Corpus Christi,2018,21,2.1904761904761907,2.0
84013,TX,Corpus Christi,2019,7,2.857142857142857,4.0
84014,TX,Corpus Christi,2020,7,2.2857142857142856,2.0
84015,TX,Corpus Christi,2021,5,2.6,3.0
84016,TX,Corpus Christi,2022,33,2.121212121212121,0.0
84017,TX,Corpus Christi,2023,1,2.0,0.0
84018,TX,Corrigan,2017,1,2.0,0.0
84019,TX,Corrigan,2018,4,2.5,0.0
84020,TX,Corrigan,2019,2,2.0,0.0
84021,TX,Corrigan,2021,2,2.0,0.0
84022,TX,Corrigan,2022,2,2.0,0.0
84023,TX,Corsicana,2016,9,2.7777777777777777,7.0
84024,TX,Corsicana,2017,9,2.5555555555555554,5.0
84025,TX,Corsicana,2018,8,3.5,4.0
84026,TX,Corsicana,2019,2,4.0,0.0
84027,TX,Corsicana,2020,1,2.0,0.0
84028,TX,Corsicana,2021,6,2.0,0.0
84029,TX,Corsicana,2022,16,2.25,4.0
84030,TX,Cotulla,2016,1,4.0,0.0
84031,TX,Cotulla,2017,8,3.5,4.0
84032,TX,Cotulla,2018,15,3.4,7.0
84033,TX,Cotulla,2019,5,3.4,3.0
84034,TX,Cotulla,2020,5,3.4,3.0
84035,TX,Cotulla,2021,9,2.5555555555555554,5.0
84036,TX,Cotulla,2022,13,2.3076923076923075,0.0
84037,TX,Coupland,2016,10,2.0,0.0
84038,TX,Coupland,2017,7,2.0,0.0
84039,TX,Coupland,2018,4,2.0,0.0
84040,TX,Coupland,2019,8,2.625,1.0
84041,TX,Coupland,2020,15,2.0,0.0
84042,TX,Coupland,2021,27,2.0,0.0
84043,TX,Coupland,2022,29,2.1724137931034484,0.0
84044,TX,Coupland,2023,7,2.0,0.0
84045,TX,Coyanosa,2018,2,2.5,1.0
84046,TX,Coyanosa,2019,1,2.0,0.0
84047,TX,Coyanosa,2022,6,2.6666666666666665,0.0
84048,TX,Crandall,2016,2,2.0,0.0
84049,TX,Crandall,2017,3,2.0,0.0
84050,TX,Crandall,2018,3,2.0,0.0
84051,TX,Crandall,2019,10,2.1,1.0
84052,TX,Crandall,2020,8,2.375,1.0
84053,TX,Crandall,2021,5,2.0,0.0
84054,TX,Crandall,2022,5,1.8,0.0
84055,TX,Crane,2018,3,2.0,0.0
84056,TX,Crane,2020,1,3.0,1.0
84057,TX,Creedmoor,2016,4,2.0,0.0
84058,TX,Creedmoor,2017,7,2.0,0.0
84059,TX,Creedmoor,2018,7,2.0,0.0
84060,TX,Creedmoor,2019,9,2.0,0.0
84061,TX,Creedmoor,2020,6,2.0,0.0
84062,TX,Creedmoor,2021,19,2.0526315789473686,1.0
84063,TX,Creedmoor,2022,6,2.0,0.0
84064,TX,Creedmoor,2023,4,2.0,0.0
84065,TX,Cresson,2022,6,2.0,0.0
84066,TX,Crockett,2016,1,2.0,0.0
84067,TX,Crockett,2017,2,2.5,1.0
84068,TX,Crockett,2018,8,2.25,2.0
84069,TX,Crockett,2019,6,2.3333333333333335,2.0
84070,TX,Crockett,2020,4,2.0,0.0
84071,TX,Crockett,2021,2,2.0,0.0
84072,TX,Crockett,2022,6,2.0,0.0
84073,TX,Crockett,2023,2,2.0,0.0
84074,TX,Crosby,2017,3,3.3333333333333335,0.0
84075,TX,Crosby,2018,8,2.25,0.0
84076,TX,Crosby,2019,7,2.0,0.0
84077,TX,Crosby,2020,3,4.0,0.0
84078,TX,Crosby,2021,11,2.3636363636363638,0.0
84079,TX,Crosby,2022,2,2.5,1.0
84080,TX,Crossroads,2016,1,3.0,1.0
84081,TX,Crossroads,2019,3,2.0,0.0
84082,TX,Crossroads,2020,1,2.0,0.0
84083,TX,Crossroads,2021,1,2.0,0.0
84084,TX,Crowley,2016,3,2.3333333333333335,1.0
84085,TX,Crowley,2017,2,2.0,0.0
84086,TX,Crowley,2018,3,2.0,0.0
84087,TX,Crowley,2019,3,2.0,0.0
84088,TX,Crowley,2020,4,2.0,0.0
84089,TX,Crowley,2021,13,2.0,0.0
84090,TX,Crystal City,2022,16,3.375,0.0
84091,TX,Cuero,2019,1,2.0,0.0
84092,TX,Cumby,2017,1,3.0,1.0
84093,TX,Cumby,2023,10,2.0,0.0
84094,TX,Cypress,2016,17,2.235294117647059,4.0
84095,TX,Cypress,2017,39,2.2564102564102564,4.0
84096,TX,Cypress,2018,61,2.3278688524590163,10.0
84097,TX,Cypress,2019,43,2.255813953488372,5.0
84098,TX,Cypress,2020,72,2.0972222222222223,5.0
84099,TX,Cypress,2021,107,2.0186915887850465,2.0
84100,TX,Cypress,2022,126,1.992063492063492,1.0
84101,TX,Cypress,2023,11,2.0,0.0
84102,TX,Daingerfield,2018,3,2.0,0.0
84103,TX,Daingerfield,2019,2,3.0,2.0
84104,TX,Dale,2016,2,3.0,2.0
84105,TX,Dale,2017,2,2.0,0.0
84106,TX,Dale,2018,2,2.0,0.0
84107,TX,Dale,2019,10,2.0,0.0
84108,TX,Dale,2020,14,2.0,0.0
84109,TX,Dale,2021,8,2.0,0.0
84110,TX,Dale,2022,21,2.238095238095238,0.0
84111,TX,Dale,2023,1,2.0,0.0
84112,TX,Dalhart,2016,1,4.0,0.0
84113,TX,Dalhart,2020,1,2.0,0.0
84114,TX,Dalhart,2021,2,2.5,1.0
84115,TX,Dalhart,2022,19,2.736842105263158,0.0
84116,TX,Dalhart,2023,2,2.0,0.0
84117,TX,Dallas,2016,11873,2.2959656363176957,3395.0
84118,TX,Dallas,2017,17199,2.3576370719227864,5902.0
84119,TX,Dallas,2018,14200,2.455492957746479,6164.0
84120,TX,Dallas,2019,14581,2.4014127974761674,5621.0
84121,TX,Dallas,2020,17703,2.342936225498503,5329.0
84122,TX,Dallas,2021,27356,2.1663254861821906,4338.0
84123,TX,Dallas,2022,24150,2.067080745341615,2259.0
84124,TX,Dallas,2023,3241,2.0172786177105833,0.0
84125,TX,Damon,2018,1,2.0,0.0
84126,TX,Damon,2020,3,3.0,1.0
84127,TX,Damon,2021,3,2.0,0.0
84128,TX,Danbury,2017,2,4.0,0.0
84129,TX,Danbury,2019,6,3.3333333333333335,2.0
84130,TX,Danbury,2020,2,2.0,0.0
84131,TX,Danbury,2022,3,2.6666666666666665,0.0
84132,TX,Dawn,2022,1,2.0,0.0
84133,TX,Dawson,2017,3,2.6666666666666665,2.0
84134,TX,Dayton,2016,2,2.0,0.0
84135,TX,Dayton,2017,1,2.0,0.0
84136,TX,Dayton,2019,3,2.6666666666666665,0.0
84137,TX,Dayton,2020,6,3.1666666666666665,1.0
84138,TX,Dayton,2022,2,2.0,0.0
84139,TX,De Berry,2018,1,2.0,0.0
84140,TX,De Berry,2019,1,2.0,0.0
84141,TX,De Berry,2020,1,2.0,0.0
84142,TX,De Berry,2021,1,2.0,0.0
84143,TX,De Berry,2022,17,2.4705882352941178,0.0
84144,TX,De Kalb,2016,2,3.0,2.0
84145,TX,De Kalb,2017,4,2.25,1.0
84146,TX,De Kalb,2018,3,3.0,3.0
84147,TX,De Kalb,2019,1,3.0,1.0
84148,TX,De Kalb,2020,1,3.0,1.0
84149,TX,De Leon,2021,2,2.0,0.0
84150,TX,De Leon,2022,2,2.0,0.0
84151,TX,De Leon,2023,1,2.0,0.0
84152,TX,Decatur,2018,1,2.0,0.0
84153,TX,Decatur,2019,1,2.0,0.0
84154,TX,Decatur,2020,3,2.0,0.0
84155,TX,Decatur,2021,3,2.0,0.0
84156,TX,Decatur,2022,10,2.4,0.0
84157,TX,Decatur,2023,3,2.0,0.0
84158,TX,Deer Park,2016,15,2.7333333333333334,5.0
84159,TX,Deer Park,2017,31,2.2903225806451615,5.0
84160,TX,Deer Park,2018,37,2.189189189189189,5.0
84161,TX,Deer Park,2019,41,2.317073170731707,9.0
84162,TX,Deer Park,2020,32,2.09375,3.0
84163,TX,Deer Park,2021,30,2.033333333333333,1.0
84164,TX,Deer Park,2022,38,2.0,0.0
84165,TX,Deer Park,2023,4,2.0,0.0
84166,TX,Del Rio,2018,1,2.0,0.0
84167,TX,Del Rio,2019,1,2.0,0.0
84168,TX,Del Rio,2020,3,2.0,0.0
84169,TX,Del Rio,2022,7,2.857142857142857,0.0
84170,TX,Del Valle,2016,274,2.010948905109489,2.0
84171,TX,Del Valle,2017,348,2.0258620689655173,9.0
84172,TX,Del Valle,2018,412,2.0509708737864076,11.0
84173,TX,Del Valle,2019,419,2.0214797136038185,7.0
84174,TX,Del Valle,2020,342,2.0292397660818713,8.0
84175,TX,Del Valle,2021,582,2.0034364261168385,2.0
84176,TX,Del Valle,2022,504,1.9404761904761905,1.0
84177,TX,Del Valle,2023,102,2.0588235294117645,0.0
84178,TX,Dell City,2021,2,2.0,0.0
84179,TX,Denison,2017,2,2.0,0.0
84180,TX,Denison,2018,5,2.0,0.0
84181,TX,Denison,2019,2,2.0,0.0
84182,TX,Denison,2020,1,2.0,0.0
84183,TX,Denison,2022,2,2.5,1.0
84184,TX,Denton,2016,41,2.268292682926829,5.0
84185,TX,Denton,2017,137,2.678832116788321,75.0
84186,TX,Denton,2018,200,2.81,152.0
84187,TX,Denton,2019,226,2.849557522123894,174.0
84188,TX,Denton,2020,226,2.8716814159292037,155.0
84189,TX,Denton,2021,506,2.472332015810277,231.0
84190,TX,Denton,2022,507,2.3451676528599608,137.0
84191,TX,Denton,2023,90,2.022222222222222,0.0
84192,TX,Deport,2022,2,3.0,0.0
84193,TX,Desdemona,2022,10,2.8,0.0
84194,TX,Desoto,2016,29,2.5172413793103448,11.0
84195,TX,Desoto,2017,35,2.4,14.0
84196,TX,Desoto,2018,33,2.696969696969697,17.0
84197,TX,Desoto,2019,23,2.6956521739130435,14.0
84198,TX,Desoto,2020,34,2.5588235294117645,17.0
84199,TX,Desoto,2021,56,2.375,21.0
84200,TX,Desoto,2022,62,2.5,29.0
84201,TX,Desoto,2023,8,2.0,0.0
84202,TX,Detroit,2022,2,3.0,0.0
84203,TX,Devine,2018,2,3.5,1.0
84204,TX,Devine,2019,1,2.0,0.0
84205,TX,Devine,2021,1,3.0,1.0
84206,TX,Devine,2022,1,3.0,1.0
84207,TX,Diboll,2017,1,2.0,0.0
84208,TX,Diboll,2018,4,2.5,2.0
84209,TX,Diboll,2019,8,2.25,2.0
84210,TX,Diboll,2022,6,2.6666666666666665,0.0
84211,TX,Dickens,2020,1,3.0,1.0
84212,TX,Dickinson,2016,6,2.5,3.0
84213,TX,Dickinson,2017,31,2.774193548387097,16.0
84214,TX,Dickinson,2018,57,2.9298245614035086,31.0
84215,TX,Dickinson,2019,47,3.0425531914893615,33.0
84216,TX,Dickinson,2020,26,2.923076923076923,16.0
84217,TX,Dickinson,2021,32,2.40625,13.0
84218,TX,Dickinson,2022,60,2.216666666666667,13.0
84219,TX,Dickinson,2023,1,2.0,0.0
84220,TX,Dilley,2018,1,3.0,1.0
84221,TX,Dilley,2020,1,2.0,0.0
84222,TX,Dilley,2022,11,2.090909090909091,1.0
84223,TX,Dimmitt,2021,1,3.0,1.0
84224,TX,Dimmitt,2022,12,2.8333333333333335,0.0
84225,TX,Donna,2017,7,2.142857142857143,1.0
84226,TX,Donna,2018,5,2.2,1.0
84227,TX,Donna,2019,2,2.5,1.0
84228,TX,Donna,2020,4,2.25,1.0
84229,TX,Donna,2021,10,2.0,0.0
84230,TX,Donna,2022,1,1.0,0.0
84231,TX,Driftwood,2016,1,2.0,0.0
84232,TX,Driftwood,2020,1,2.0,0.0
84233,TX,Dripping Springs,2016,12,2.4166666666666665,1.0
84234,TX,Dripping Springs,2017,11,2.0,0.0
84235,TX,Dripping Springs,2018,9,2.111111111111111,1.0
84236,TX,Dripping Springs,2019,5,2.0,0.0
84237,TX,Dripping Springs,2020,8,2.25,0.0
84238,TX,Dripping Springs,2021,15,2.0,0.0
84239,TX,Dripping Springs,2022,15,1.8666666666666667,0.0
84240,TX,Dripping Springs,2023,5,2.0,0.0
84241,TX,Dryden,2017,3,2.0,0.0
84242,TX,Dryden,2018,3,2.0,0.0
84243,TX,Dryden,2019,2,2.5,1.0
84244,TX,Dryden,2020,1,2.0,0.0
84245,TX,Dryden,2021,1,2.0,0.0
84246,TX,Dryden,2022,8,2.5,0.0
84247,TX,Dryden,2023,2,2.0,0.0
84248,TX,Dublin,2020,1,2.0,0.0
84249,TX,Dublin,2021,1,2.0,0.0
84250,TX,Dublin,2022,2,2.0,0.0
84251,TX,Dumas,2018,1,2.0,0.0
84252,TX,Dumas,2021,1,3.0,1.0
84253,TX,Dumas,2023,1,2.0,0.0
84254,TX,Duncanville,2016,90,2.488888888888889,40.0
84255,TX,Duncanville,2017,147,2.6054421768707483,85.0
84256,TX,Duncanville,2018,155,2.6129032258064515,93.0
84257,TX,Duncanville,2019,140,2.5785714285714287,79.0
84258,TX,Duncanville,2020,141,2.595744680851064,78.0
84259,TX,Duncanville,2021,251,2.310756972111554,78.0
84260,TX,Duncanville,2022,222,2.2117117117117115,48.0
84261,TX,Duncanville,2023,52,2.0384615384615383,0.0
84262,TX,Eagle Lake,2018,1,2.0,0.0
84263,TX,Eagle Lake,2022,2,3.0,0.0
84264,TX,Eagle Lake,2023,1,2.0,0.0
84265,TX,Eagle Pass,2017,2,2.0,0.0
84266,TX,Eagle Pass,2018,2,2.0,0.0
84267,TX,Early,2022,5,3.2,0.0
84268,TX,Earth,2017,1,2.0,0.0
84269,TX,Earth,2019,1,2.0,0.0
84270,TX,East Bernard,2016,1,2.0,0.0
84271,TX,East Bernard,2017,2,3.0,0.0
84272,TX,East Bernard,2018,1,2.0,0.0
84273,TX,East Bernard,2019,2,3.0,0.0
84274,TX,East Bernard,2020,1,2.0,0.0
84275,TX,East Bernard,2021,4,2.25,1.0
84276,TX,East Bernard,2023,2,2.0,0.0
84277,TX,Eastland,2018,1,2.0,0.0
84278,TX,Eastland,2019,6,3.1666666666666665,5.0
84279,TX,Eastland,2020,4,2.75,3.0
84280,TX,Eastland,2021,6,2.6666666666666665,4.0
84281,TX,Eastland,2022,24,2.25,2.0
84282,TX,Eastland,2023,2,2.0,0.0
84283,TX,Edcouch,2017,1,2.0,0.0
84284,TX,Edcouch,2018,7,2.0,0.0
84285,TX,Edcouch,2019,1,2.0,0.0
84286,TX,Edcouch,2021,2,2.0,0.0
84287,TX,Edcouch,2022,1,1.0,0.0
84288,TX,Edcouch,2023,12,3.0,0.0
84289,TX,Eddy,2016,8,2.75,6.0
84290,TX,Eddy,2017,13,3.076923076923077,10.0
84291,TX,Eddy,2018,5,3.0,5.0
84292,TX,Eddy,2019,2,3.0,2.0
84293,TX,Eddy,2020,3,3.0,3.0
84294,TX,Eddy,2021,4,3.0,4.0
84295,TX,Eddy,2022,1,1.0,0.0
84296,TX,Eden,2018,1,4.0,0.0
84297,TX,Eden,2019,2,2.0,0.0
84298,TX,Eden,2020,2,2.0,0.0
84299,TX,Eden,2022,8,3.0,0.0
84300,TX,Edinburg,2017,9,2.0,0.0
84301,TX,Edinburg,2018,25,2.16,4.0
84302,TX,Edinburg,2019,8,2.25,0.0
84303,TX,Edinburg,2020,3,2.3333333333333335,1.0
84304,TX,Edinburg,2021,33,2.0303030303030303,1.0
84305,TX,Edinburg,2022,13,1.7692307692307692,0.0
84306,TX,Edna,2018,1,4.0,0.0
84307,TX,Edna,2019,1,2.0,0.0
84308,TX,Edna,2020,1,2.0,0.0
84309,TX,Edna,2021,2,2.0,0.0
84310,TX,Edna,2022,11,2.727272727272727,0.0
84311,TX,El Campo,2018,3,2.0,0.0
84312,TX,El Campo,2019,3,3.3333333333333335,0.0
84313,TX,El Campo,2021,3,2.0,0.0
84314,TX,El Paso,2016,66,2.4393939393939394,15.0
84315,TX,El Paso,2017,1865,2.168900804289544,291.0
84316,TX,El Paso,2018,3991,2.1192683537960413,437.0
84317,TX,El Paso,2019,3433,2.0803961549665018,252.0
84318,TX,El Paso,2020,3413,1.7861119249926751,164.0
84319,TX,El Paso,2021,1479,2.160919540229885,211.0
84320,TX,El Paso,2022,1684,2.0950118764845604,123.0
84321,TX,El Paso,2023,107,2.0,0.0
84322,TX,Electra,2017,1,4.0,0.0
84323,TX,Electra,2018,1,2.0,0.0
84324,TX,Electra,2019,5,2.0,0.0
84325,TX,Electra,2021,6,2.1666666666666665,1.0
84326,TX,Electra,2022,8,2.0,0.0
84327,TX,Elgin,2016,32,2.0,0.0
84328,TX,Elgin,2017,21,2.142857142857143,1.0
84329,TX,Elgin,2018,34,2.088235294117647,3.0
84330,TX,Elgin,2019,36,2.0833333333333335,1.0
84331,TX,Elgin,2020,34,2.0,0.0
84332,TX,Elgin,2021,69,2.0,0.0
84333,TX,Elgin,2022,51,1.9019607843137254,0.0
84334,TX,Elgin,2023,8,2.0,0.0
84335,TX,Elkhart,2022,1,1.0,0.0
84336,TX,Elm Mott,2016,1,3.0,1.0
84337,TX,Elm Mott,2017,2,3.0,2.0
84338,TX,Elm Mott,2018,4,3.0,4.0
84339,TX,Elm Mott,2019,1,3.0,1.0
84340,TX,Elm Mott,2020,1,3.0,1.0
84341,TX,Elm Mott,2021,1,2.0,0.0
84342,TX,Elm Mott,2022,1,2.0,0.0
84343,TX,Elmendorf,2016,4,2.5,2.0
84344,TX,Elmendorf,2017,15,2.8,8.0
84345,TX,Elmendorf,2018,24,2.5,12.0
84346,TX,Elmendorf,2019,18,2.2777777777777777,5.0
84347,TX,Elmendorf,2020,13,2.1538461538461537,2.0
84348,TX,Elmendorf,2021,10,2.4,4.0
84349,TX,Elmendorf,2022,7,2.5714285714285716,0.0
84350,TX,Emory,2018,1,2.0,0.0
84351,TX,Encinal,2017,2,3.5,1.0
84352,TX,Encinal,2018,3,3.0,1.0
84353,TX,Encinal,2020,2,4.0,0.0
84354,TX,Encinal,2021,1,2.0,0.0
84355,TX,Encinal,2022,10,2.0,0.0
84356,TX,Encino,2018,1,2.0,0.0
84357,TX,Encino,2020,1,2.0,0.0
84358,TX,Encino,2022,1,2.0,0.0
84359,TX,Ennis,2016,7,3.142857142857143,4.0
84360,TX,Ennis,2017,19,2.789473684210526,9.0
84361,TX,Ennis,2018,17,2.8823529411764706,15.0
84362,TX,Ennis,2019,17,2.823529411764706,14.0
84363,TX,Ennis,2020,8,2.875,7.0
84364,TX,Ennis,2021,42,2.5,15.0
84365,TX,Ennis,2022,29,2.413793103448276,6.0
84366,TX,Ennis,2023,5,2.0,0.0
84367,TX,Eola,2019,1,2.0,0.0
84368,TX,Etoile,2017,1,4.0,0.0
84369,TX,Etoile,2021,1,3.0,1.0
84370,TX,Euless,2016,63,2.0952380952380953,4.0
84371,TX,Euless,2017,123,2.2195121951219514,23.0
84372,TX,Euless,2018,80,2.2875,15.0
84373,TX,Euless,2019,61,2.1475409836065573,9.0
84374,TX,Euless,2020,74,2.2432432432432434,10.0
84375,TX,Euless,2021,92,2.010869565217391,1.0
84376,TX,Euless,2022,166,2.0120481927710845,0.0
84377,TX,Euless,2023,53,2.0,0.0
84378,TX,Eustace,2016,1,2.0,0.0
84379,TX,Fabens,2017,3,2.0,0.0
84380,TX,Fabens,2018,4,2.0,0.0
84381,TX,Fabens,2020,4,2.0,0.0
84382,TX,Fabens,2021,4,2.0,0.0
84383,TX,Fabens,2022,12,2.1666666666666665,0.0
84384,TX,Fairfield,2016,1,2.0,0.0
84385,TX,Fairfield,2018,1,3.0,1.0
84386,TX,Fairfield,2019,5,2.6,3.0
84387,TX,Fairfield,2020,2,2.5,1.0
84388,TX,Fairfield,2021,1,2.0,0.0
84389,TX,Fairfield,2022,1,2.0,0.0
84390,TX,Falfurrias,2018,1,2.0,0.0
84391,TX,Falfurrias,2022,8,3.0,0.0
84392,TX,Farmersville,2016,1,3.0,1.0
84393,TX,Farmersville,2017,2,2.0,0.0
84394,TX,Farmersville,2018,1,2.0,0.0
84395,TX,Farmersville,2020,1,2.0,0.0
84396,TX,Farwell,2017,1,2.0,0.0
84397,TX,Farwell,2019,1,2.0,0.0
84398,TX,Farwell,2022,2,3.0,0.0
84399,TX,Fate,2018,2,3.0,2.0
84400,TX,Fate,2019,3,3.0,3.0
84401,TX,Fate,2020,6,3.0,6.0
84402,TX,Fate,2021,9,3.0,9.0
84403,TX,Fate,2022,1,3.0,1.0
84404,TX,Fayetteville,2021,2,2.0,0.0
84405,TX,Ferris,2016,3,3.0,3.0
84406,TX,Ferris,2017,15,2.8666666666666667,9.0
84407,TX,Ferris,2018,18,3.0,18.0
84408,TX,Ferris,2019,20,3.0,18.0
84409,TX,Ferris,2020,20,2.85,17.0
84410,TX,Ferris,2021,59,2.288135593220339,15.0
84411,TX,Ferris,2022,36,2.3333333333333335,7.0
84412,TX,Ferris,2023,14,2.0,0.0
84413,TX,Flatonia,2016,1,2.0,0.0
84414,TX,Flatonia,2017,2,2.5,1.0
84415,TX,Flatonia,2018,1,3.0,1.0
84416,TX,Flatonia,2019,1,2.0,0.0
84417,TX,Flatonia,2021,2,3.0,0.0
84418,TX,Flatonia,2022,10,2.1,1.0
84419,TX,Flint,2020,2,2.0,0.0
84420,TX,Flint,2021,3,2.0,0.0
84421,TX,Flint,2022,2,2.0,0.0
84422,TX,Florence,2017,1,2.0,0.0
84423,TX,Florence,2018,5,2.0,0.0
84424,TX,Florence,2019,12,2.1666666666666665,2.0
84425,TX,Florence,2020,15,2.0,0.0
84426,TX,Florence,2021,3,2.0,0.0
84427,TX,Florence,2022,15,2.3333333333333335,0.0
84428,TX,Flower Mound,2017,1,2.0,0.0
84429,TX,Flower Mound,2018,1,2.0,0.0
84430,TX,Flower Mound,2019,1,2.0,0.0
84431,TX,Flower Mound,2020,1,2.0,0.0
84432,TX,Floydada,2022,6,2.0,0.0
84433,TX,Fluvanna,2021,1,3.0,1.0
84434,TX,Forest Hill,2016,7,2.7142857142857144,5.0
84435,TX,Forest Hill,2017,15,3.0,15.0
84436,TX,Forest Hill,2018,10,3.0,10.0
84437,TX,Forest Hill,2019,10,2.9,9.0
84438,TX,Forest Hill,2020,8,3.125,7.0
84439,TX,Forest Hill,2021,11,3.0,11.0
84440,TX,Forest Hill,2022,33,2.0303030303030303,1.0
84441,TX,Forney,2016,17,2.176470588235294,1.0
84442,TX,Forney,2017,19,2.0,1.0
84443,TX,Forney,2018,29,2.4482758620689653,10.0
84444,TX,Forney,2019,56,2.5892857142857144,21.0
84445,TX,Forney,2020,85,2.411764705882353,29.0
84446,TX,Forney,2021,195,2.235897435897436,46.0
84447,TX,Forney,2022,242,2.268595041322314,29.0
84448,TX,Forney,2023,62,2.064516129032258,0.0
84449,TX,Forreston,2016,5,3.6,2.0
84450,TX,Forreston,2017,9,2.888888888888889,8.0
84451,TX,Forreston,2018,5,3.2,4.0
84452,TX,Forreston,2020,3,3.0,1.0
